population,householdsize,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,ViolentCrimesPerPop
72033,2.87,30389,86.1,0.58,33.91,15.48,5.77,9.9,34436,12884,14367,7248,6430,12982,8339,9539,68.8,81.16,74.97,62.07,67.15,2129,4.13,1203.87
83312,2.4,29407,84.76,0.97,58.22,14.34,2.79,10.11,46208,17268,17842,10724,12860,10948,6710,8807,71.57,84.19,67.05,64.07,71.93,658,1.83,208.56
13268,2.6,31461,79.94,0.6,42.04,25.66,3.84,17.5,38874,15394,15810,9460,19905,9437,10710,11157,70.93,89.23,83.2,63.87,70.85,98,1.13,950.27
13347,3.01,43598,82.95,0.58,65.43,24.02,1.11,18.07,50525,17698,17885,9219,2022,10140,9863,6256,86.48,96.17,86.43,60.57,74.25,34,0.41,66.3
16839,3.48,24470,77.19,1.78,24.03,27.39,18.31,11.75,26185,8461,10729,5071,9034,14810,5901,6455,64.16,70.94,78.15,59.62,68.18,839,5.65,754.26
20123,2.64,26276,78.75,1.24,37.76,24.72,7.83,18.63,31299,12389,14110,6672,5937,7096,10455,8634,69.74,74.21,78.03,54.97,65.08,426,2.66,1002.66
29060,2.76,33118,81.8,0.17,40.61,26.55,5.87,19.13,37032,13057,13039,12899,16523,21763,11237,10324,75.81,85.04,81.3,55.26,63.57,396,1.76,268.19
31585,2.43,46885,81.66,0.6,54.34,20.94,3.48,16.51,53641,21950,22457,21723,14713,18600,14042,17071,76.69,91.43,79.15,62.99,72.29,190,0.92,534.69
21603,2.88,24584,90.79,0.17,22.66,8.61,8.55,11.39,25521,9905,11566,7777,6964,7297,6666,7196,71.17,76.26,74.55,55.49,63.88,602,4.99,304.71
26751,2.7,47924,89.62,1.27,89.04,11.86,6.53,16.53,54088,19920,21937,14034,10530,12850,13356,12586,72.27,78.87,77.36,68.89,79.22,477,2.74,114.21
16603,2.46,21135,66.27,0.34,35.99,40.4,9.29,16.73,27513,11523,11478,5423,5654,41482,2574,14174,68.64,71.73,64.07,55.2,67.46,507,3.77,120.26
31384,3.26,25147,76.78,1.43,21.64,22.16,16.87,12.04,28727,9898,12234,7638,8813,10858,5819,6357,66.91,73.54,77.51,45.62,54.55,1131,4.43,690.81
12392,2.44,24296,74.16,1.3,49.48,35.23,6.66,13.34,31505,12171,12250,380,45500,1414,0,0,76.67,86.73,71.95,70.4,76.8,79,0.73,125.63
180650,2.86,37274,90.6,1.12,38.97,12.87,3.02,9.29,41174,15056,16424,9826,12773,11461,7832,8356,74.78,87.78,77.34,67.67,74.68,2900,2.5,?
52133,2.56,31583,80.24,0.68,50.8,25.51,7.3,16.15,37155,14447,14578,7512,8538,7641,5022,7176,74.07,83.18,77.77,68.43,74.43,664,1.55,197.14
18082,2.79,51265,88.24,0.28,56.97,19.83,3.06,12.47,57258,20589,20897,16218,29091,15984,9384,14698,87.62,94.07,88.61,66.49,73.85,270,2.24,212.07
61607,2.28,22267,68.93,0.38,36.64,36.99,7.92,18.94,28629,13079,14315,8370,12315,8811,6869,9324,56.96,71.49,64.54,65.77,74.28,2336,4.71,697.28
15799,2.55,21543,72.64,1.75,30.04,30.73,10.49,16.93,25530,10832,11103,9026,13714,3274,667,3489,66.47,77.52,82.99,68.33,68.72,492,3.74,513.59
17140,2.88,32098,84.93,1.6,33.42,19.35,4.94,12.6,37817,13022,14243,8384,6594,14897,8398,8418,74.6,86.1,88.9,64.25,71.1,270,2.11,546.28
25380,2.79,54505,86.64,1.58,63.1,16.37,1.6,12.49,62686,24956,25195,50167,19742,13624,9172,17107,89.3,96.65,85.87,54.22,65.59,36,0.21,123.07
37670,2.82,47533,87.27,0.5,45.94,17.45,5.27,13.55,52161,18553,19583,14550,17285,15490,14532,14932,73.76,88.62,79.48,64.01,75.09,571,2.36,619.57
30938,2.51,28312,70.75,0.23,38.64,35.4,8.63,24.32,33938,13190,13268,10055,8584,9421,8754,6856,70.91,75.71,78.19,55.41,63.3,557,2.16,?
13700,2.96,48507,85.98,0.66,53.08,25.92,3.8,18.73,52230,18029,18066,19470,0,15001,11148,28888,83.27,95.36,80.53,67.84,74.39,86,0.84,216.29
13383,2.44,29549,75.48,0.62,41.65,32.75,4.15,21.52,34061,14783,14726,5274,25624,22247,5000,12574,70.81,89.77,80.25,65.85,68.71,183,1.67,167.34
54844,2.34,18276,63.37,0.3,34.18,39.35,9.64,22.15,26283,12005,12335,6972,7201,23973,5467,8106,63.3,72.2,66.97,51.18,61.67,1102,2.5,563.33
34213,2.56,38507,81.67,0.46,46.09,29.24,4.21,17.61,44980,16899,17322,13605,13600,15290,13021,14314,74.42,86.24,76.5,58.05,64.21,555,2.5,485.98
11414,2.73,22677,76.02,2.3,31.13,27.64,10.21,11.38,28545,10678,10960,7647,8500,16469,4310,9109,65.49,79.24,62.27,62.03,69.63,202,2.53,1165.91
95706,2.58,17060,59.36,0.21,25.23,38.24,21.6,24.21,21625,8544,10106,6316,9103,3993,5432,5637,46.4,52.74,51.63,47.4,53.82,6990,8.39,2299.87
50008,2.47,28117,79.89,1.25,46.48,23.92,5.18,18.35,33624,13351,13873,9628,9835,7962,8398,8571,71.57,80.16,76.26,67.3,73.52,713,1.84,199.81
22090,2.81,57606,91.02,1.57,63,16.19,2.2,13.05,60745,22823,22920,23411,0,19835,15277,51449,87.41,96.65,83.44,71,77.82,77,0.51,108.52
15550,2.48,21989,69.77,0.79,37.58,37.41,9.25,20.22,27941,10868,10716,10524,16333,43364,0,6042,63.97,78,71.51,61.94,73.72,227,1.6,286.67
11066,2.41,24573,78.16,2.45,42.75,30.81,7.78,8.68,30971,12805,12876,0,2456,0,19500,8615,80.01,90.23,84.83,74.76,80.31,76,0.81,0
15757,2.55,27289,71.63,0.44,41.04,36.44,9.87,20.44,33451,12236,12308,10462,13140,11297,9351,10596,63.11,71.68,70.75,58.94,69.46,513,4.19,238.59
31739,2.54,28694,72.19,0.03,45.16,36.78,5.82,24.39,34322,12491,13010,9620,12469,11027,8808,9436,70.84,85.74,77.23,64.99,70.71,592,2.36,362.65
18734,2.36,31793,86.84,0.53,34.09,18.01,5.89,9.9,37216,14745,14789,15560,3353,11010,11261,16451,66.41,83.68,68.1,62.9,70.94,608,5.33,602.9
20314,2.67,40431,79.64,0.7,45.69,29.84,5.99,17.65,46615,16966,18547,14909,14507,18164,12432,12254,64.69,86.53,76.36,67.77,72.83,739,5.07,483.61
11880,2.53,26777,75.69,0.73,31.35,33.16,6.53,18.55,31531,12062,12299,9788,3956,25571,4637,9253,67.06,89.05,73.18,68.15,72.71,180,1.85,177.04
368383,2.29,25324,77.11,0.61,44.03,22.69,10.55,12.56,32998,14830,16936,7771,5609,6072,8577,8660,54.43,64.94,57.7,60.21,66.95,20186,8.98,1811.81
32295,2.92,24265,79.26,1.7,48.54,25.57,8.11,12.24,33382,10550,10889,5203,2946,4816,3037,3448,75.17,83.64,79.27,71.31,77.79,548,2.62,?
14272,2.62,53539,80.91,1.59,69.56,25.05,2.41,14.61,61180,27040,27000,17289,41150,32474,17000,13483,88.34,98.99,80.56,56.9,67.56,40,0.39,35.26
33830,2.52,12931,87.13,1.69,41.3,10.71,2.72,7.54,35876,10278,11200,6122,4021,9171,4566,6309,65.86,77.68,72.92,68.62,74.8,1147,8.48,370.67
16027,2.72,30037,79.69,0.22,22.67,27.08,8.42,15.09,34380,12545,13657,12319,13292,9660,8810,8907,45.56,59.08,50.06,68.48,73.54,1810,14.36,1730.67
28583,2.54,25238,74.25,1.62,31.66,29.68,9.75,16.49,31156,12558,14100,6986,1340,4980,4105,5957,63.44,70.93,73.24,70.03,73.77,1595,6.75,857.47
10426,2.43,24509,76.47,0,29.07,31.76,6.01,13.6,30516,12163,12779,8942,16752,3938,15000,8193,64.12,75.48,69.84,74.03,77.96,294,3.38,1082.77
39127,2.67,25523,80.46,0.89,48.16,22.21,8.29,12.17,35943,13918,14186,6507,5974,7382,9154,9341,62.38,72.06,71.74,63.9,69.58,956,4.45,179.92
37649,3.01,31702,79.69,0.97,35.24,20.36,11.15,17.83,35321,13384,14655,17088,9983,10533,6720,8647,65.94,75.68,69.62,54.79,64.36,1288,4.9,467.36
49847,2.75,33063,83.08,0.48,33.5,21.51,7.97,12.46,37096,14601,14848,14587,9638,16252,8897,9166,62.14,78.97,69.06,63.01,67.59,2100,6.01,2037.32
35303,2.75,63607,92.19,0.69,55.58,9.64,1.76,9.53,68739,25196,25806,25648,22307,18770,28695,21065,84.35,94.73,85.83,58.34,70,199,1.01,79.79
54909,2.87,16223,68.92,0.53,26.44,29.69,16.2,12.99,20631,10037,17356,4367,2248,9865,4430,45865,38.13,44.74,46.06,56.43,64.96,7610,16.24,1956.24
21744,2.54,20646,76.16,1.5,35.02,27.15,6.06,12.98,29465,11852,12110,6430,3780,7612,4892,11597,71.23,86.57,78.14,63.64,72.4,178,1.35,237.29
19381,2.62,22664,69.85,0.84,35.15,33.27,10.09,19.75,27385,11124,13682,6364,14690,5771,10908,8800,57.97,66.69,66.69,53.98,58.77,999,5.6,1252.77
68842,3.14,41974,86.49,0.62,30.79,12.53,8.44,11.24,45225,14606,15525,14912,10592,13806,9346,9841,76.18,84.84,79.99,54.57,60.27,1570,3.58,1189.11
34365,3.81,22515,78.92,0.32,12.74,19.17,15.17,9.15,23262,7104,7949,8209,5401,8103,6427,6376,62.55,69.81,71.02,42.63,47.08,3128,12.57,867.12
18942,2.82,21897,67.66,0.3,28.58,32.79,16.93,17.84,26243,10346,12820,7590,3503,19072,5135,5221,39.47,53.43,43.3,58.34,65.99,2287,13.79,2241.85
10735,2.89,45262,86.46,1.15,54.95,18.95,2.27,10.05,49820,17355,17538,7033,0,24369,10088,12351,86.01,91.6,91.7,59.36,68.22,111,1.55,219.84
128398,2.75,33453,75.22,0.81,43.89,27.99,7.82,23.1,36720,14522,16294,10091,15767,10415,7449,7651,69.8,82.83,73.76,59.63,66.18,3109,3.48,1019.98
13364,2.81,13704,63.62,1.48,17.14,32.89,24.31,10.32,17832,7399,11512,4103,11195,30159,0,9022,45.3,55.79,55.04,66.56,67.19,1301,9.32,1317.64
26017,2.52,19002,67.47,0.99,33.62,35.61,11,17.28,25151,10301,11108,6826,5743,14059,10970,6370,65.93,75.58,69.96,59.58,66.32,416,1.93,438.5
33558,2.99,40256,84.02,0.81,32.55,18.51,7.41,12.86,43616,14298,14564,12244,12977,15438,10295,9750,75.51,87.82,80.56,57.71,64.98,603,2.56,698.38
40087,2.42,32150,79.14,0.53,47.96,25.73,5.91,13.9,39067,17260,23505,11478,10545,8243,7941,12993,57.48,81.39,63.29,68.11,78.08,2127,7.71,636.96
12915,3.19,13109,84.81,1.04,43.47,18.47,2.71,7.32,34564,8725,8883,5981,4814,8074,2806,3491,72.66,90.4,67.03,55.45,75.09,46,1.18,150.31
70207,2.89,22183,66.9,0.31,25.76,28.06,20.25,14.93,26398,9686,11818,7200,5301,7859,5215,5425,44.67,55.42,51.51,51.03,59.44,5588,10.19,2124.14
24160,2.75,30194,78.78,0.37,36.02,26.7,8.05,15.63,35472,13525,14453,8994,9838,17110,6663,8046,60.36,72.06,62.49,63.87,72.66,1193,6.59,484.83
38149,2.47,34950,93.61,0.41,34.61,8.41,1.18,7.93,41337,16635,17287,14518,16749,9235,13909,13133,73.53,87.84,66.99,66.49,73.17,428,1.87,260.35
1110549,2.73,33686,80.04,0.66,43.25,20.08,8.81,16.22,39318,16401,19807,10375,11893,10628,7160,8242,66.26,79.03,71.98,54.89,62.71,31173,4.5,1162.84
12711,2.7,21496,74.1,3.46,36.82,33.79,6.93,16.38,25975,10659,11058,6134,20809,2700,9276,7193,64.59,67.71,75.76,76.44,78.24,287,3.08,39.92
12381,2.77,25500,73.58,0.35,42.38,33.48,6.09,17.01,29842,11677,11748,1428,4994,1000,6499,5028,78.85,84.41,85.15,63.67,65.25,104,1.08,150.9
24967,2.69,32779,88.36,1.26,38.74,16.91,4.07,14.94,38268,14101,14503,12498,16054,11606,7963,9970,69.27,83.5,71.28,76.46,80.56,612,3.4,418.07
935933,2.86,23584,79.02,0.8,31.98,23,9.58,16.21,26885,10884,12322,8730,9651,11075,6269,7032,62.53,75.83,70.16,56.69,63.45,25665,3.48,672.57
2783726,2.72,26301,74.79,0.4,33.16,25.46,14.36,12.72,30707,12899,18258,8569,11251,11581,6868,7438,47.86,62.74,57.06,54.43,62.07,247653,12.08,?
11951,2.5,28989,74.52,0.77,47.82,32.47,5.64,19.27,34563,14915,15002,0,14806,12923,2137,31138,75.89,77.49,74.57,62.19,69.83,166,1.65,?
14363,2.87,34588,81.46,0.97,42.38,26.78,6.19,16.2,38114,12935,13007,16639,17468,1391,4410,7351,73.5,72.35,76.19,52.6,67.01,203,1.83,117.03
113313,2.48,35237,71.97,0.85,48.86,29.4,7.34,19.16,41148,17259,18093,10105,9553,11468,9291,9749,69.48,81.39,71.69,60.79,70.3,1587,2.04,537.64
41259,3.09,50945,88.93,0.67,47.82,14.19,4.38,12.71,55735,18924,21210,14383,16836,15495,8494,9719,73.65,88.88,80.43,62.7,69.58,971,3.41,333.19
35184,2.95,57132,83.37,0.52,73.94,26.48,1.83,19.26,60773,24814,24680,21612,6298,31125,24614,11995,90.85,99,89.55,57.24,65.06,61,0.22,177.84
10448,2.59,35828,82.54,1.51,49.57,23.05,5.94,21.49,40457,15275,15363,11137,29316,0,8826,9363,77.65,81.8,76.28,75.27,75.31,103,1.22,?
14120,2.67,27914,75.44,0.55,32.65,30.71,7.28,18.21,31915,12466,14221,8861,4950,21439,10883,9965,61.95,81.17,69.96,60.18,71.2,328,2.83,338.62
33892,2.8,19391,67.09,0.04,26.26,34.21,16.07,20.89,24511,9090,11163,7420,4145,13917,8299,8847,44.54,40.69,53.74,44.28,53.43,3101,9.84,2572.91
31656,2.54,21745,68.57,0.84,30.79,31.23,10.58,17.96,27133,11931,15035,6533,18630,8144,7841,5868,53.05,69.31,65.75,62.61,68.66,1633,5.85,1448.4
68784,3.1,41435,87.27,0.33,34.82,19.01,7.41,14.03,44208,15176,16456,14122,12137,13303,9928,10756,69.09,81.04,81.02,57.13,65.82,1399,2.77,570.95
10164,2.66,32073,84.95,1.69,52.32,21.17,2.97,8.59,37789,14562,14595,0,8151,10428,11486,8851,84.62,94.21,85.99,82.3,84.74,64,0.87,?
10747,2.1,34158,49.2,0.87,65.95,57.66,6.32,39.51,40288,22482,23273,7422,44684,54993,8656,15099,56.45,58.18,53.31,49.36,65.15,213,1.95,415.11
10632,2.45,21568,72.8,2.6,44.4,36.07,9.9,11.31,27601,11162,11228,10430,9535,5068,6012,3857,72.44,64.77,76.89,64.77,71.86,257,2.88,161.9
20651,3.52,13060,69.98,1.18,15.11,31.17,23.79,10.06,14397,5720,6651,27012,0,27199,4301,5060,65.5,84.94,75.42,48.76,52.63,426,2.06,712.74
203056,2.38,23551,74.21,0.46,31.91,28.24,10.18,15.96,29021,13993,20876,8676,16087,9641,12168,11581,38.54,54.76,49.69,63.65,70.49,18852,13.21,1617.17
50024,2.65,42665,74.54,0.21,56.39,38.62,2.89,21.42,50451,18444,18858,14515,46000,18142,18581,16043,79.94,95.3,84.62,62.9,69.45,506,1.46,409.11
20075,2.9,51014,93.87,0.85,60.64,8.75,1.42,7.06,55696,21569,21527,14904,25771,26833,15359,13255,86,91.93,85.96,71.16,75.18,99,0.8,?
84724,2.56,34995,82.5,0.24,43,23.59,5.41,16.72,41116,15079,15143,14581,10039,13121,15428,15090,72.49,82.51,76.59,58.86,64.99,1221,1.91,?
20084,2.61,38920,78.55,1.44,58.78,29.62,4.83,21.17,44639,17284,17774,8383,16557,23812,8987,7844,80.25,82.96,90.22,60.43,71.92,316,1.88,210.97
12974,2.63,36171,78.26,0.9,48.34,26.01,3.37,14.35,41238,15171,15130,15500,8690,18004,32000,12275,82.39,95.2,85.47,54.09,65.64,52,0.54,349.17
20971,2.53,46212,80.31,1.34,63.97,28.78,2.53,18,53689,23105,23429,16942,20319,18746,3220,16151,81.39,93.19,74.98,75.75,80.85,74,0.48,?
18261,2.8,43968,75.89,0.76,65.19,30.98,2.46,18.09,49824,20404,20503,15781,9250,17868,29500,17050,88.17,97.29,89.26,58.57,69.44,135,0.96,113.07
20688,3.17,37695,82.72,0.63,35.42,21.44,9.29,11.03,42004,14103,15289,13094,9235,16157,9173,8954,72.07,89.35,80.5,57.32,64.61,535,3.53,793.23
11365,2.72,23184,81.7,4.79,36.18,21.85,3.5,13.82,33815,10844,11485,3254,4769,4142,5240,5942,72.44,81.83,75.5,73.66,79.12,64,0.87,66.79
10588,2.3,23038,77.78,0.32,35.87,29.74,6.08,16.25,29191,11899,13037,6623,0,15840,25500,11110,58.75,72.66,60.98,64.25,75.2,292,3.52,1889.44
26609,3.03,74401,87.19,0.64,70.16,25.03,2.27,16.15,79030,34160,35558,14240,1527,22885,18967,21555,89.2,97.64,91.04,54.53,66.83,85,0.43,85.15
12169,2.89,47284,90.97,0.29,58.61,16.8,2.27,10.23,52241,17671,17620,22762,0,14222,21721,14653,83.54,96.13,84.89,58.73,69.17,57,0.71,56.56
13476,3.89,31633,83.98,1.93,38.18,23.58,6.51,16.96,33097,8852,8867,0,8681,10525,7612,7767,87.66,94.05,87.98,53.8,63.88,66,0.56,103.43
12567,2.51,34255,66.22,0.74,56.29,39.03,1.94,33.23,40414,17231,17254,1096,13788,26219,9712,10953,73.77,90.65,81.23,55.57,69.34,87,0.84,298.25
163860,2.52,21242,71.56,0.31,37.23,29.13,12.75,16.92,28012,11351,12532,8025,7697,8109,4309,5420,48.23,56,55.76,56.25,64.81,11877,10.32,852.74
40263,2.62,64587,89.43,0.87,66.71,14.58,2.66,11.92,70671,29118,31044,20034,22107,23987,19313,19559,82.34,95.89,80.91,60.61,67.38,127,0.5,349.61
42198,2.87,27293,77.84,1.68,33.57,24.57,13.48,12.56,31592,11936,12746,9549,12076,10614,6532,7405,70.47,84.24,75.3,55.94,63,880,2.66,847.77
58041,3.1,26669,76.7,0.35,26.43,25.26,10.99,11.08,30708,11057,13900,9075,7627,12507,7347,7786,54.81,66.99,59.24,65.45,71.62,5135,11.94,1075.77
10227,2.57,28892,75.83,0.97,53.5,32.4,4.59,18.52,35273,13514,13446,0,9344,26608,6801,8679,80,84.89,81.31,72.48,79.33,116,1.34,79.71
111348,2.65,41675,83.99,0.63,45.23,18.34,6.67,15.16,46847,17566,18356,14825,14266,14431,10610,12310,72.72,84.48,73.1,61,71.37,1200,1.61,534.46
139739,2.72,22140,71.32,0.31,24.55,22.4,21.82,11.6,24774,11081,15140,9661,8364,9807,5682,6169,30.32,33.53,38.38,48.87,56.43,21440,20.8,2288.32
13142,2.42,37161,78.18,0.29,60.56,27.96,3.1,15.39,43895,19100,19140,12510,0,19965,30115,23499,81.32,95.03,85.24,63.97,75.53,45,0.51,316.14
12420,2.54,21119,67.64,1.58,34.79,35.62,12.1,18.87,26976,10334,11050,6733,2822,9061,2104,5622,59.73,70.83,63.61,71.83,73.58,341,3.54,782.85
222103,2.49,33214,87.54,0.86,42.32,13.81,3.89,14.13,38614,15255,16149,11254,10623,10496,11263,11457,70.47,80.74,73.8,68.48,76.09,4347,3.14,1807.31
25684,3.08,58250,84.55,1.33,62.7,23.52,1.79,14.75,64162,23204,24124,6510,21429,24364,1110,16567,86.49,96.37,86.84,59.82,73.05,59,0.34,30.76
19997,2.19,57573,82.35,0.78,65.62,22.37,1.27,14.54,70549,37061,37209,19799,0,28210,0,17552,83.48,97.02,78.38,48.87,61.41,33,0.25,?
12942,2.87,38527,86.83,1.26,52.86,20.23,5.84,14.87,41557,14994,15192,8103,26000,10217,8733,6342,79.43,88.66,82.87,58.72,67.98,288,3.19,159.55
11343,2.04,38464,63.67,0.63,65.34,46.82,2.31,24.4,49389,26855,26897,0,0,37373,10205,16188,80.47,88.25,92.56,67.44,77.27,71,0.71,268.82
58362,2.77,21603,63.15,0.52,29.55,35.14,12.9,21.35,25241,11018,11393,8365,7814,8834,8593,7793,69.9,83.55,73.22,45.61,52.06,813,1.98,1007.94
19810,2.52,65372,76.84,1.91,75.39,26.54,2.03,15.77,80366,39610,39620,0,90000,31967,0,39358,89.84,94.56,84.39,46.67,56.64,0,0,44.32
10420,2.58,20618,71.96,3.94,33.11,29.94,7.38,8.5,27041,12822,16181,5061,14333,2367,24000,13387,61.31,74.3,70.33,68.54,76.48,358,4,578.26
26481,2.81,22291,78.71,1.11,37.96,25.78,5.56,13.94,30694,10457,10981,5920,11853,7675,12067,3338,72.65,81.82,79.88,69.22,74.22,448,2.76,267.64
20051,2.75,26615,77.63,0.62,32.47,28.08,10.51,18.56,30854,11018,11121,9507,11147,4756,4000,9588,64.87,76.22,68.11,43.76,58.64,331,2.11,?
108961,2.52,30533,74.28,0.5,40.34,31.57,9.95,18.37,37942,14209,15550,9765,11210,12159,7001,7761,59.5,71.13,69.69,54.74,66.16,5432,6.61,566.06
10446,2.55,46866,78.54,0.66,58.83,31.84,4.25,17.38,54294,20951,21458,15968,18444,16777,21354,16689,81.03,95.95,87.05,49.43,63.85,117,1.57,86.9
20999,2.98,43244,86.07,1.36,57.74,22.19,2.5,15.57,45413,16577,16696,13536,16341,13486,9039,9281,84.97,92.82,88.87,61.21,71.73,167,1.06,48.33
20456,2.82,45763,82.39,0.98,51.39,28.28,3.64,18.02,50732,17778,17802,13214,6780,17204,26284,16011,81.96,88.34,84.6,58.22,73.67,119,0.79,204.98
19872,2.56,33273,74.69,0.63,46.54,30.95,8.48,20.62,40370,15619,19486,7276,12348,13511,5489,11064,64.51,81.36,69.09,60.68,68.55,749,4.59,504.2
11751,2.74,30147,80.46,0.85,32.71,26.77,3.15,19.44,33454,11797,12159,7066,10955,0,0,4114,78.13,92.79,80.28,56.42,63.41,82,0.86,1581.25
20244,2.75,46301,80.48,0.75,58.57,28.23,3.18,19.23,54210,21005,21115,4268,16389,28090,1043,19196,83.65,94.89,89.37,53.59,62.72,135,0.91,80.26
19033,2.69,40417,79,0.96,47.36,19.56,6.22,15.66,45433,17729,18036,20535,10960,13909,10972,11431,78.76,90.77,70.77,54.6,67.94,137,1.06,170.78
29462,2.5,24474,74.72,0.64,40.85,28.05,8.4,16.64,29820,11444,11550,5561,9264,6887,9857,7843,65.81,68.35,73.17,54.97,66.15,675,2.89,234.92
47358,2.83,42095,84.17,0.3,54.46,22.89,3.08,17.74,46589,16717,16705,23833,13662,18323,10437,10117,84.67,95.15,82.24,59.52,70.42,134,0.4,79.56
25992,2.7,31266,76.73,0.3,34.13,30.87,7.95,19.99,36654,13748,14677,8313,8786,6394,6504,7017,60.05,65.13,71.51,54.72,68.74,1246,6.42,952.56
176664,2.53,25333,72.94,0.45,37.35,26.76,11.39,19.41,31203,12272,13470,8864,6913,6757,7577,7887,60.73,72.93,66.92,54.7,64.39,5085,3.78,1849.26
12926,3.02,58018,91.77,0.94,64,15.92,2.2,10.58,62712,21225,21369,22608,0,7587,0,5910,88.25,98.1,85.75,65.74,77.27,17,0.21,59.7
46535,2.59,23318,78.24,2.28,32.52,25.15,6.26,12.14,29391,12360,13013,6051,8721,6560,5215,5384,70.74,85.56,80.16,65.82,71.73,542,1.64,572.35
49708,2.35,26722,71.21,0.27,39.13,34.49,4.66,12.08,31847,14953,18094,10371,7465,14540,9711,11478,56.83,71.3,59.11,69.1,75,2530,7.09,1168.18
20384,2.71,44250,85.36,0.7,59.8,20.6,1.72,19,50246,20380,20482,8776,3241,20587,9365,11918,86.35,93.62,85.82,57.54,67.35,70,0.5,173.64
34544,2.47,23727,77.24,4.95,44.46,27.78,6.05,12.53,30608,11934,12175,8844,3668,10150,9157,9199,75.18,79.78,72.3,69.03,73.51,531,1.89,104.17
13553,2.53,22476,64.44,1.07,35.11,38.52,8.54,17.29,31201,12641,13282,9193,0,2847,0,1994,67.5,74.7,80.81,57.81,62.92,318,2.83,1289.31
31702,2.44,41045,86.55,1.87,59.2,18.22,2.28,11.6,49898,21503,21748,12589,11899,18294,11601,10899,84.69,94.22,83.79,66.51,73.92,86,0.41,147
11632,2.56,39667,79.97,0.47,54.54,29.41,4.74,19.52,48367,17804,19148,12216,15179,13320,10642,10481,68.97,82.6,73.23,62.25,76.75,336,4.16,220.3
17531,2.63,22279,75.38,1.53,43.41,30.89,10.17,11.94,30150,11481,11753,1754,2495,34866,3735,3254,75.8,84.62,77.82,72.49,77.87,342,2.39,?
29387,2.22,25422,77.64,0.42,41.13,26.36,5.54,15.98,30373,13514,13785,11211,8739,8960,9830,9314,63.97,81.23,67.84,70.04,76.6,471,2.18,787.17
88680,2.79,50075,87.93,0.44,57.26,19.63,2.92,13.73,55837,20961,22245,15284,12926,16107,16946,17117,83.61,95.37,85.47,57.67,66.79,441,0.77,143.94
12482,2.28,24864,70.45,0.61,40.35,37.45,5.24,24.12,28551,12798,13103,6681,9311,5284,6468,8489,66.77,83.98,82.67,65.33,72.6,184,1.85,463.85
25067,3.22,58995,85.83,0.58,64.87,29.97,0.97,18.52,62513,22202,22487,12219,3000,20770,13526,19034,87.61,96.88,89.84,33.73,53.26,145,0.77,407.57
14358,3.02,79092,90.16,0.91,73.04,15.34,2.5,12.45,84036,33441,33667,25710,36158,31183,0,11994,90.08,97.27,84.02,58.11,66.93,50,0.49,248.57
37352,2.66,30548,81.16,0.9,46.97,25.82,4.97,13.85,35139,13345,13504,16413,4258,12276,9843,9327,77.05,85.55,81.16,65.54,74,342,1.17,372.83
20906,2.71,30896,80.36,0.49,48.06,25.49,4.06,20.28,36577,14343,14537,9054,12200,9156,11060,9253,78.86,86.74,82.07,63.25,70.3,169,1.14,28.45
10550,2.56,23053,78.66,1.11,38.24,27.33,11.18,18.02,28648,11252,11389,6329,5189,4750,390,17901,72.29,83.93,77,63.57,72.42,81,0.94,89.62
11732,2.92,52011,93.03,1.65,57.41,9.97,2.73,6.38,55525,20654,20919,17848,14371,5233,19250,23221,90.4,95.81,83.73,70.97,76.19,71,1.05,?
22686,3.39,40865,87.72,0.45,31.44,12.1,10.55,15.24,42457,12539,14067,12461,13887,8836,8957,8845,75.07,85.62,79.39,58.13,65.14,379,2.62,385.5
32090,2.42,32321,76.23,0.4,46.39,32.57,4.8,17.22,39556,16569,16695,14152,9040,12316,8685,10554,77.08,93.02,82.12,58.25,71.1,219,0.98,241.68
18419,2.54,26151,76.05,0.4,51.69,29.47,5.82,19.82,34108,13797,14268,7146,8857,10811,4507,5670,66.82,75.79,74.65,74.02,78.96,334,2.62,352.5
56788,2.71,38488,85.15,0.35,44.83,20.2,4.59,12.88,43224,15964,16405,11986,12030,14112,9192,9789,75.11,91.09,80.61,53.53,65.53,877,2.46,361.82
111498,2.78,36058,81.74,0.49,36.57,22.46,10.03,16.64,40182,15048,16435,14744,12684,13549,10182,10969,64.34,77.85,68.08,57.42,67.09,3028,3.74,1118.18
34298,2.93,28003,80.82,1.78,54.32,24.53,4.2,17.3,37639,12114,12249,8651,4993,9093,4278,5673,78.66,87.71,79.78,60.95,70.01,440,2.04,129.17
20489,3.06,51198,87.14,0.7,56.78,25.67,2.51,16.85,54162,18046,18320,18140,28089,13554,13070,15750,82.41,96.64,89.13,65.59,69.89,137,0.94,251.32
29911,2.4,39848,90.06,0.29,50.35,15.67,2.46,9.88,44966,18480,19043,21659,4672,13873,8768,10724,81.54,95.28,77.84,61.68,72.24,244,1.33,?
12267,2.35,18974,61.5,0.46,42.24,46.39,9.57,28.37,26296,10815,10874,2753,0,4703,0,14714,71.14,89.9,73.04,55.24,62.32,155,1.49,149.98
